row,id,nation,localita,titolo,data_incoronazione,autorizza,data_verificata,incoronazione,taken,why_not,image_id,image_locality,image_title,image_dates,other_sources,date_agrees,rome_alignment,annotazioni
455,456,Italia,Grado,Madonna di Barbana,15-8-1863,Capitolo,sì,1,yes,,madonna-di-barbana-grado-isola-di-barbana,Grado (Isola di Barbana),Madonna di Barbana,1863-08-15,Zander/Magister,yes,,ERR - Frate Anselmo: la colloca a Barbana e la titola Immacolata Concezione.
456,457,Italia,"Grado, località Barbana",Madonna di Barbana,15-8-1863,B.P.,sì,1,yes,,madonna-di-barbana-grado-isola-di-barbana,Grado (Isola di Barbana),Madonna di Barbana,1863-08-15,Zander/Magister,yes,,ERR - Frate Anselmo: non la cita.
457,291,Francia,Cléry Saint André,Nostra Signora di Clery,8-9-1863,B.P.,sì,1,yes,,nostra-signora-di-clery-vergine-di-clery-clery-s,Cléry Saint André,Nostra Signora di Clery (Vergine di Clery),1863-09-08,,,,
458,514,Italia,Piansano,Santa Maria del Rosario,4-10-1863,Capitolo,sì,1,yes,,santa-maria-del-rosario-piansano,Piansano,Santa Maria del Rosario,1863-10-04,,,,ERR - Frate Anselmo: data l'incoronazione 1 agosto 1863.
459,698,Italia,Pellestrina,Beata Vergine dell'Apparizione,11-10-1863,B.P.,sì,1,yes,,beata-vergine-dell-apparizione-madonna-del-carmi,Pellestrina,Beata Vergine dell'Apparizione (Madonna del Carmine),1863-10-11,,,,ERR - Frate Anselmo: la colloca a Chioggia e la titola di Pallestrino e con Breve Papale. Non la cita nell'elenco per località.
460,315,Francia,Poitiers,"Nostra Signora ""des Cles""",29-11-1863,B.P.,sì,1,yes,,nostra-signora-des-cles-nostra-signora-della-chi,Poitiers,"Nostra Signora ""des Cles"" (Nostra Signora della Chiave)",1863-11-29,,,,ERR - Frate Anselmo: data l'incoronazione 30 novembre 1863.
461,421,Italia,"Campagna, località Avigliano",Santa Maria di Avigliano,27-1-1864,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 27 gennaio 1864. Nessun riferimento in internet.
462,606,Italia,Sizzano,Immacolata Concezione,10-4-1864,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 10 aprile 1864. Nessun riferimento in internet.
463,336,Francia,Goult,Nostra Signora des Lumières,30-7-1864,B.P.,sì,1,yes,,nostra-signora-des-lumieres-madre-della-luce-ete,Goult,Nostra Signora des Lumières (Madre della Luce Eterna),1864-07-30,,,,ERR - Frate Anselmo: la colloca ad Avignone.
464,722,Slovacchia,Šaštín-Stráže,Nostra Signora dei Sette Dolori,8-9-1864,B.P.,sì,1,yes,,sedembolestna-panna-maria-sastin-sastin-straze,Šaštín-Stráže,Sedembolestná Panna Mária (Šaštín),1864-09-08,AAS,yes,,ERR - Frate Anselmo: non la cita.
465,283,Francia,Saint Brieuc,Nostra Signora d'Espérance,30-7-1865,B.P.,sì,1,yes,,notre-dame-d-esperance-briconium-saint-brieuc-br,"Briconium (Saint-Brieuc), Brittany",Notre-Dame d'Esperance,1865-07-30,ASS,yes,,ERR - Frate Anselmo: non la cita.
466,296,Francia,Nancy,Nostra Signora de Bonsecours,3-9-1865,B.P.,sì,1,yes,,nostra-signora-de-bonsecours-nancy,Nancy,Nostra Signora de Bonsecours,1865-09-03,,,,ERR - Frate Anselmo: non la cita.
467,324,Francia,Monléon-Magnoac,Nostra Signora di Garaison,17-9-1865,Capitolo,sì,1,yes,,nostra-signora-di-garaison-monleon-magnoac,Monléon-Magnoac,Nostra Signora di Garaison,1865-09-17,,,,ERR - Frate Anselmo: non la cita.
468,704,Lussemburgo,Lussemburgo,Nostra Signora del Lussemburgo,2-7-1866,B.P.,sì,1,yes,,nostra-signora-del-lussemburgo-lussemburgo,Lussemburgo,Nostra Signora del Lussemburgo,1866-07-02,,,,ERR - Frate Anselmo: non la cita.
469,313,Francia,Saint-Vincent-de-Paul,Nostra Signora di Buglose,9-9-1866,B.P.,sì,1,yes,,nostra-signora-di-buglose-saint-vincent-de-paul,Saint-Vincent-de-Paul,Nostra Signora di Buglose,1866-09-09,,,,ERR .- Frate Anselmo: la colloca a Laudes e la titola di Bugliose.
470,479,Italia,Genazzano,Madonna del Buon Consiglio,30-4-1867,Capitolo,sì,2,yes,,santa-maria-del-buonconsiglio-di-genazano-genazz,Genazzano,Santa Maria del Buonconsiglio di Genazano,1682-11-17; 1867-04-30,Briccolani,no,,
471,502,Italia,Roma,Santa Maria del Perpetuo Soccorso,23-6-1867,Capitolo,sì,1,yes,,santa-maria-del-perpetuo-soccorso-madre-del-perp,"Rome, Chiesa di Sant'Alfonso Maria de Liguori",Santa Maria del Perpetuo Soccorso (Madre del Perpetuo Soccorso),1867-06-23,,,,
472,247,Belgio,Hasselt,"Santa Maria"" Virga Jesse""",15-8-1867,Capitolo,sì,1,yes,,virga-jesse-hasselt,Hasselt,Virga Jesse,1867-08-15,Zander/Magister,yes,,ERR - Frate Anselmo: scambia la data del decreto con la data dell'incoronazione.
473,739,Ucraina,Zarvanytsia,Nostra Signora di Zarwanick,28-8-1867,B.P.,sì,1,yes,,nostra-signora-di-zarwanick-madre-di-dio-di-zarw,Zarvanytsia,Nostra Signora di Zarwanick (Madre di Dio di Zarwanick),1867-08-28,,,,ERR - Frate Anselmo: non la cita.
474,640,Italia,Monserrato,Beata Vergine di Monserrato,21-10-1867,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,"ERR - Frate Anselmo: nella vista per data la colloca nella località Monserrato (diocesi di Novara) e coronata con Breve Papale. Non ci sono Madonne con il titolo ""Santa Maria Madre della Divina Provvidenza"" nella diocesi di Novara. ERR - Frate Anselmo: nella vista per località, alla stessa data si trova una Madonna diversa, si veda la scheda relativa a: Italita/Sardegna/Cagliari/Monserrato"
475,605,Italia,Novara,Santa Maria Madre della Divina Provvidenza,21-10-1867,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,"ERR - Frate Anselmo: nella vista per località la colloca a Monserrato (diocesi di Cagliari) e coronata senza Breve Papale. ERR - Frate Anselmo: nella vista per data, alla stessa data, si trova una Madonna diversa, si veda la scheda relativa a: Italita/Piemonte/Novara/Monserrato, dove Monserrato non esiste come località in Piemonte. Nessun riferimento in internet."
476,676,Italia,Pietrasanta,Madonna del Sole,24-5-1868,Capitolo,sì,1,yes,,madonna-del-sole-pietrasanta,Pietrasanta,Madonna del Sole,1868-05-24,,,,
477,501,Italia,Roma,Madonna della Salute,30-8-1868,Capitolo,sì,2,yes,,santa-maria-della-salute-nella-chiesa-della-mada,"Rome, Santa Maria Maddalena",Santa Maria della Salute nella Chiesa della Madalena,1668-11-05; 1868-08-30,Bombelli; Briccolani,no,PICK,
478,287,Francia,Josselin,Nostra Signora du Roncier,8-9-1868,B.P.,sì,1,yes,,nostra-signora-du-roncier-josselin,Josselin,Nostra Signora du Roncier,1868-09-08,,,,ERR - Frate Anselmo: non la cita.
479,622,Italia,Ornavasso,Santa Maria del Boden,8-9-1868,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 8 settembre 1868 e con Breve Papale.
480,288,Francia,Sainte-Anne d'Auray,Sant'Anna d'Auray,30-9-1868,B.P.,sì,1,yes,,sainte-anne-d-auray-auray-sainte-anne-d-auray,Auray (Sainte-Anne-d'Auray),Sainte-Anne d'Auray,1868-09-30,AAS,,,ERR - Frate Anselmo: non la cita.
481,303,Francia,Le Morne Rouge,Nostra Signora de la Delivrande,8-12-1868,Capitolo,sì,1,yes,,nostra-signora-de-la-delivrande-le-morne-rouge,Le Morne Rouge,Nostra Signora de la Delivrande,1868-12-08,,,,ERR - Frate Anselmo: non la cita.
482,290,Francia,Issoudun,Nostra Signora del Sacro Cuore di Gesù,25-2-1869,B.P.,sì,1,yes,,notre-dame-du-sacre-coeur-issoudun,Issoudun,Notre-Dame du Sacre-Coeur,1869-02-25,AAS; ASS,yes,,ERR - Frate Anselmo: data l'incoronazione 8 settembre 1869.
483,319,Francia,Rochefort-du-Gard,Nostra Signora delle Grazie,11-5-1869,B.P.,sì,1,yes,,nostra-signora-delle-grazie-rochefort-du-gard,Rochefort-du-Gard,Nostra Signora delle Grazie,1869-05-11,,,,ERR - Frate Anselmo: non la cita.
484,264,Francia,Pradelles,Nostra Signora di Pradelles,18-7-1869,B.P.,sì,1,yes,,nostra-signora-di-pradelles-pradelles,Pradelles,Nostra Signora di Pradelles,1869-07-18,,,,ERR - Frate Anselmo: non la cita.
485,600,Italia,Vicoforte,Santa Maria di Vicoforte,15-8-1869,Capitolo,sì,1,yes,,santa-maria-di-vicoforte-santa-maria-di-vicofort,Vicoforte,"Santa Maria di Vicoforte (Santa Maria di Vicoforte, Regina di Mondovì)",1869-08-15,,,,
486,731,Svizzera,Delémont,Nostra Signora di Vorbourg,12-9-1869,B.P.,sì,1,yes,,nostra-signora-di-vorbourg-delemont,Delémont,Nostra Signora di Vorbourg,1869-09-12,,,,ERR - Frate Anselmo: non la cita.
487,332,Francia,Tarascona,Nostra Signora del Buon Rimedio,15-10-1869,B.P.,sì,1,yes,,nostra-signora-del-buon-rimedio-tarascona,Tarascona,Nostra Signora del Buon Rimedio,1869-10-15,,,,ERR - Frate Anselmo: non la cita.
488,639,Italia,Cagliari,Santa Maria di Bonaria,24-4-1870,Capitolo,sì,1,yes,,nostra-signora-di-bonaria-cagliari-calaris,Cagliari (Calaris),Nostra Signora di Bonaria,1870-04-24; 1926-04-24,AAS; ASS; Zander/Magister,yes,,
489,460,Italia,Udine,Madonna delle Grazie,6-9-1870,Capitolo,sì,1,yes,,beata-maria-virgo-mater-gratiarum-udine-utinum,Udine (Utinum),Beata Maria Virgo Mater Gratiarum,1870-09-06,AAS,yes,,
490,436,Italia,Bondeno,Santa Maria della Pioppa,11-9-1870,#,sì,1,yes,,santa-maria-della-pioppa-madonna-della-pioppa-bo,Bondeno,Santa Maria della Pioppa (Madonna della Pioppa),1870-09-11,,,,
491,604,Italia,Novara,Madonna delle Grazie,29-5-1871,Capitolo,sì,1,yes,,madonna-delle-grazie-novara,Novara,Madonna delle Grazie,1871-05-29,,,,ERR - Frate Anselmo: data l'incoronazione 18 dicembre 1871.
492,617,Italia,Strambino,Santa Maria del Rosario,22-10-1871,Capitolo,sì,1,yes,,santa-maria-del-rosario-strambino,Strambino,Santa Maria del Rosario,1871-10-22,,,,ERR - Frate Anselmo: data l'incoronazione 31 ottobre 1871.
493,343,Italia,Luco dei Marsi,Maria Santissima dell'Ospedale,19-4-1872,Capitolo,sì,1,yes,,maria-santissima-dell-ospedale-luco-dei-marsi,Luco dei Marsi,Maria Santissima dell'Ospedale,1872-04-19,,,,Frate Anselmo: non la cita.
494,503,Italia,Roma,Santa Maria in Sassia,4-6-1872,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 4 giugno 1872 per opera di papa Pio IX. Nessun riferimento in internet.
495,553,Italia,Ardesio,Santa Maria delle Grazie,24-6-1872,Capitolo,sì,1,yes,,madonna-delle-grazie-ardesio,Ardesio,Madonna delle Grazie,1872-06-24,Zander/Magister,yes,,
496,278,Francia,Jouhe,Nostra Signora di Mont Roland,2-8-1872,B.P.,sì,1,yes,,nostra-signora-del-mont-roland-notre-dame-du-mon,Jouhe,Nostra Signora del Mont Roland (Notre-Dame du Mont Roland),1872-08-02; 1908-08-30,,,,ERR - Frate Anselmo: la colloca a Mont Rolland.
497,484,Italia,Rocca di Papa,Santa Maria del Tufo,18-8-1872,Capitolo,sì,1,yes,,santa-maria-del-tufo-rocca-di-papa,Rocca di Papa,Santa Maria del Tufo,1872-08-18,,,,
498,304,Francia,Douvres de la Delivrande,Nostra Signora de la Delivrande,22-8-1872,B.P.,sì,1,yes,,notre-dame-de-la-delivrande-douvres-la-delivrand,Douvres-la-Délivrande,Notre Dame De La Délivrande,1872-08-22,Zander/Magister,yes,,ERR - Frate Anselmo: data l'incoronazione 23 agosto 1872.
499,245,Belgio,Montaigu-Zichem,Nostra Signora di Montaigu,25-8-1872,B.P.,sì,1,yes,,nostra-signora-di-montaigu-nostra-signora-di-sch,Montaigu-Zichem,Nostra Signora di Montaigu (Nostra Signora di Scherpenheuvel),1872-08-25,,,,ERR - Frate Anselmo: non la cita.
500,347,Italia,Città Sant'Angelo,Santa Maria Addolorata,29-9-1872,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 29 settembre 1872. Nessun riferimento in internet.
501,311,Francia,Arcachon,Nostra Signora di Arcachon,16-7-1873,B.P.,sì,1,yes,,nostra-signora-di-arcachon-arcachon,Arcachon,Nostra Signora di Arcachon,1873-07-16,,,,ERR - Frate Anselmo: la colloca ad Archechon.
502,270,Francia,Notre Dame de l'Osier,Nostra Signora de l'Osier,8-9-1873,B.P.,sì,1,yes,,nostra-signora-de-l-osier-notre-dame-de-l-osier,Notre Dame de l'Osier,Nostra Signora de l'Osier,1873-09-08,,,,ERR - Frate Anselmo: data l'incoronazione 9 settembre 1873.
503,297,Francia,Saxon-Sion,Santa Maria di Sion,10-9-1873,B.P.,sì,1,yes,,notre-dame-de-sion-mons-sion-sion-vaudemont-loth,"Mons Sion (Sion-Vaudémont), Lotharingia",Notre-Dame de Sion,1873-09-10,AAS,yes,,
504,307,Francia,La Chapelle Saint Laurent,Nostra Signora della Pietà,21-9-1873,B.P.,sì,1,yes,,nostra-signora-della-pieta-nostra-signora-addolo,La Chapelle Saint Laurent,Nostra Signora della Pietà (Nostra Signora Addolorata),1873-09-21,,,,ERR - Frate Anselmo: la colloca a Pitie.
505,554,Italia,Campolongo,Santa Maria Addolorata,14-12-1873,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,"ERR - Frate Anselmo: riporta questa incoronazione, la cui data però è quella del decreto della Madonna di Ponte di Nossa, duplicando, erroneamente, un'incoronazione."
506,325,Francia,Tolosa,Nostra Signora la Nera,31-5-1874,B.P.,sì,1,yes,,nostra-signora-la-nera-tolosa,Tolosa,Nostra Signora la Nera,1874-05-31,,,,
507,555,Italia,Ponte di Nossa,Santa Maria delle Lagrime,31-5-1874,Capitolo,sì,1,yes,,santa-maria-delle-lagrime-madonna-di-campolongo,Ponte di Nossa,Santa Maria delle Lagrime (Madonna di Campolongo),1874-05-31,,,,
508,260,Francia,Lilla,Nostra Signora de la Treille,21-6-1874,B.P.,sì,1,yes,,nostra-signora-de-la-treille-lilla,Lilla,Nostra Signora de la Treille,1874-06-21,,,,ERR - Frate Anelmo: non la cita. Pio IX benedì le due tiare. Il Breve era datato 5 agosto 1873.
509,378,Italia,"Castellammare di Stabia, frazione di Pozzano",Santa Maria di Pozzano,2-7-1874,Capitolo,sì,1,yes,,santa-maria-di-pozzano-castellammare-di-stabia-c,Castellammare di Stabia (Castrum Maris seu Stabia),Santa Maria di Pozzano,1874-07-02,AAS; Zander/Magister,yes,,
510,416,Italia,Sant'Anastasia,Santa Maria dell'Arco,8-9-1874,B.P.,sì,1,yes,,santa-maria-dell-arco-sant-anastasia,Sant'Anastasia,Santa Maria dell'Arco,1874-09-08,,,,
511,694,Italia,Caorle,Madonna dell'Angelo,13-9-1874,B.P.,sì,1,yes,,madonna-dell-angelo-caorle,Caorle,Madonna dell'Angelo,1874-09-13,,,,
512,244,Belgio,Hal,Nostra Signora di Hal,4-10-1874,B.P.,sì,1,yes,,notre-dame-de-hal-onze-lieve-vrouw-van-halle-hal,Halle (Hal),Notre-Dame de Hal / Onze-Lieve-Vrouw van Halle,1874-10-04,AAS,yes,,ERR - Frate Anselmo: la colloca nella ciità di Malines.
513,596,Italia,"Fossano, frazione di Cussanio",Santa Maria Madre della Provvidenza,9-6-1875,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 9 giugno 1875. Nessun riferimento in internet.
514,276,Francia,Clermont-Ferrand,Nostra Signora del Porto,20-6-1875,B.P.,sì,1,yes,,nostra-signora-del-porto-clermont-ferrand,Clermont-Ferrand,Nostra Signora del Porto,1875-06-20,,,,"ERR - Frate Anselmo: data l'incoronazione 30 giugno 1875. La titola ""du Pont"", invece è ""du Port""."
515,254,Belgio,Walcourt,Nostra Signora di Walcourt,11-7-1875,B.P.,sì,1,yes,,signum-beatae-mariae-virginis-durateum-argento-o,Walcourt,"signum Beatae Mariae Virginis, durateum, argento obductum, arte « Romanica » conspicuum",1875-07-11,AAS,yes,,
516,390,Italia,Napoli,Santa Maria della Bruna,11-7-1875,Capitolo,sì,1,yes,,madonna-del-carmine-la-bruna-naples-neapolis,Naples (Neapolis),"Madonna del Carmine, «la Bruna»",1875-07-11,AAS,yes,,
517,262,Francia,Saint Omer,Nostra Signora dei Miracoli,18-7-1875,B.P.,sì,1,yes,,nostra-signora-dei-miracoli-saint-omer,Saint Omer,Nostra Signora dei Miracoli,1875-07-18,,,,
518,379,Italia,Ercolano,Santa Maria di Pugliano,13-8-1875,Capitolo,sì,1,yes,,santa-maria-di-pugliano-ercolano,Ercolano,Santa Maria di Pugliano,1875-08-13,,,,"Frate Anselmo: la colloca nella località di Resina, attuale Ercolano."
519,432,Italia,Bologna,Santa Maria della Vittoria,15-8-1875,B.P.,sì,1,yes,,beata-maria-virgo-cum-divino-puero-iesu-a-victor,Bologna (Bononia),"Beata Maria Virgo cum Divino puero Iesu, a Victoria dicta",1875-08-15,ASS,yes,,
520,322,Francia,Marvejols,Nostra Signora de la Carce,15-8-1875,B.P.,sì,1,yes,,nostra-signora-de-la-carce-nostra-signora-della,Marvejols,Nostra Signora de la Carce (Nostra Signora della Carcere),1875-08-15,,,,
521,327,Francia,Saint-Geroge-des-Gardes,Nostra Signora des Gardes,8-9-1875,B.P.,sì,1,yes,,nostra-signora-des-gardes-saint-geroge-des-garde,Saint-Geroge-des-Gardes,Nostra Signora des Gardes,1875-09-08,,,,ERR - Frate Anselmo: la colloca a Angers.
522,302,Francia,Rambluzin et Benoite Vaux,Nostra Signora de Benoit Vaux,8-9-1875,B.P.,sì,1,yes,,nostra-signora-de-benoit-vaux-nostra-signora-del,Rambluzin et Benoite Vaux,Nostra Signora de Benoit Vaux (Nostra Signora della Benedetta Valle),1875-09-08,,,,ERR - Frate Anselmo: la colloca a Verdun.
523,228,Algeria,Bologhine,Nostra Signora d'Africa,30-4-1876,B.P.,sì,1,yes,,nostra-signora-d-africa-notre-dame-d-afrique-bol,Bologhine,Nostra Signora d'Africa (Notre Dame d'Afrique),1876-04-30,,,,Frate Anselmo: la colloca ad Algeri.
524,316,Francia,Lourdes,Nostra Signora di Lourdes o Nostra Signora del Rosario o Madonna di Lourdes,3-7-1876,B.P.,sì,1,yes,,nostra-signora-di-lourdes-o-nostra-signora-del-r,Lourdes,Nostra Signora di Lourdes o Nostra Signora del Rosario o Madonna di Lourdes (Notre Dame de Lourdes),1876-07-03,,,,
525,317,Francia,Calmont,Nostra Signora di Ceignac,9-7-1876,Capitolo,sì,1,yes,,nostra-signora-di-ceignac-vergine-di-ceignac-cal,Calmont,Nostra Signora di Ceignac (Vergine di Ceignac),1876-07-09,,,,ERR - Frate Anselmo: la colloca a Ceissac e la titola Santa Maria di Ceissac.
526,243,Belgio,Mechelen,Nostra Signora di Hanswijk,30-7-1876,B.P.,sì,1,yes,,onze-lieve-vrouw-van-hanswijk-notre-dame-de-hans,Mechelen (Malines),Onze-Lieve-Vrouw van Hanswijk / Notre-Dame de Hanswijk,1876-07-30,AAS,yes,,ERR - Frate Anselmo: non la cita.
527,633,Italia,Bovino,Santa Maria di Valleverde,29-8-1876,Capitolo,sì,1,yes,,madonna-di-valleverde-bovino,Bovino,Madonna di Valleverde,1876-08-29,Zander/Magister,yes,,
528,547,Italia,Mallare,Santa Maria dell'Eremita della Rotonda,10-9-1876,Capitolo,sì,1,yes,,santa-maria-dell-eremita-nostra-signora-della-mi,Mallare (Eremita),"Santa Maria dell’Eremita, Nostra Signora della Misericordia",1876-09-10,Zander/Magister,yes,,
529,469,Italia,Itri,Santa Maria della Civita,20-7-1877,B.P.,sì,2,yes,,santa-maria-di-civita-nella-chiesa-d-itri-itri,Itri,Santa Maria di Civita nella Chiesa d'Itri,1777-07-20; 1877-07-20,Briccolani,no,,ERR - Frate Anselmo: non la cita.
530,709,Olanda,Roermond,Nostra Signora 't Zand,19-8-1877,B.P.,sì,1,yes,,nostra-signora-t-zand-madonna-nella-sabbia-roerm,Roermond,Nostra Signora 't Zand (Madonna nella Sabbia),1877-08-19,,,,ERR - Frate Anselmo: la colloca a Ruremonda. Santa Maria di Sabloules.
531,305,Francia,Douvres-la-Délivrande,Nostra Signora de la Delivrande,22-8-1877,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,"ERR - Frate Anselmo: la colloca in Normandia non citando la località, ma mai eseguita l'incoronazione."
532,718,Polonia,Stara Wies,Nostra Signora di Stara Wiejska,8-9-1877,B.P.,sì,1,yes,,nostra-signora-di-stara-wiejska-stara-wies,Stara Wies,Nostra Signora di Stara Wiejska,1877-09-08; 1899-09-08,,,,ERR - Frate Anselmo: la colloca a Starowics e la titola Santa Maria dei Morenti o Moribondi.
533,355,Italia,Tropea,Santa Maria della Romania,9-9-1877,Capitolo,sì,1,yes,,santa-maria-della-romania-madonna-di-romania-tro,Tropea,Santa Maria della Romania (Madonna di Romania),1877-09-09,,,,
534,335,Francia,Apt,Sant'Anna di Apt,9-9-1877,B.P.,sì,1,yes,,sant-anna-di-apt-apt,Apt,Sant'Anna di Apt,1877-09-09,,,,ERR - Frate Anselmo: non la cita.
535,667,Italia,Bagni di Lucca,Santa Maria Addolorata,23-9-1877,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 23 settembre 1877. Nessun riferimento in internet.
536,480,Italia,Marino,Santa Maria del Rosario,14-10-1877,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 14 ottobre 1877. Nessun riferimento in internet.
537,707,Olanda,Den Bosch,Dolce Madre,27-3-1878,B.P.,sì,1,yes,,dolce-madre-nostra-dolce-signora-di-boscoducale,Den Bosch,Dolce Madre (Nostra Dolce Signora di Boscoducale),1878-03-27,,,,ERR - Frate Anselmo: la colloca a Bois le Duc e la titola Santa Maria Boscodcense.
538,530,Italia,Montebruno,Santa Maria Assunta,14-6-1878,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 14 giugno 1878. Nessun riferimento in internet.
539,268,Francia,Murat,Nostra Signora degli Olivi,18-6-1878,B.P.,sì,1,yes,,nostra-signora-degli-olivi-murat,Murat,Nostra Signora degli Olivi,1878-06-18,,,,ERR - Frate Anselmo: non la cita.
